2018-05-31 13:51:35.420 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-31 13:51:35.452 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@217ed35e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7dcf94f8, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@229f66ed, org.springframework.test.context.support.DirtiesContextTestExecutionListener@31190526, org.springframework.test.context.transaction.TransactionalTestExecutionListener@662ac478, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6743e411, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3eb25e1a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@477b4cdf, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@77c2494c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@f5958c9, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@233795b6]
2018-05-31 13:51:35.968 [main] INFO  org.pine.mq.test.TestMQ --- Starting TestMQ on yangs with PID 13100 (started by Administrator in F:\git_code\PINESOFT_FRAME\pinesoft-integration-pom\pinesoft-mq)
2018-05-31 13:51:35.969 [main] INFO  org.pine.mq.test.TestMQ --- No active profile set, falling back to default profiles: default
2018-05-31 13:51:36.001 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext --- Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4659191b: startup date [Thu May 31 13:51:36 CST 2018]; root of context hierarchy
2018-05-31 13:51:38.259 [main] INFO  o.s.context.support.DefaultLifecycleProcessor --- Starting beans in phase 2147483647
2018-05-31 13:51:38.548 [main] INFO  org.pine.mq.test.TestMQ --- Started TestMQ in 3.016 seconds (JVM running for 4.934)
2018-05-31 13:51:39.513 [Thread-4] INFO  o.s.c.a.AnnotationConfigApplicationContext --- Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4659191b: startup date [Thu May 31 13:51:36 CST 2018]; root of context hierarchy
2018-05-31 13:51:39.516 [Thread-4] INFO  o.s.context.support.DefaultLifecycleProcessor --- Stopping beans in phase 2147483647
2018-05-31 13:54:02.052 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Neither @ContextConfiguration nor @ContextHierarchy found for test class [org.pine.mq.test.TestMQ], using SpringBootContextLoader
2018-05-31 13:54:02.071 [main] INFO  o.s.test.context.support.AbstractContextLoader --- Could not detect default resource locations for test class [org.pine.mq.test.TestMQ]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-31 13:54:02.756 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-31 13:54:02.790 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3eb25e1a, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@477b4cdf, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@77c2494c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@f5958c9, org.springframework.test.context.transaction.TransactionalTestExecutionListener@233795b6, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3eb738bb, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5bda8e08, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1e800aaa, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@185a6e9, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6f03482, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@9d5509a]
2018-05-31 13:54:03.310 [main] INFO  org.pine.mq.test.TestMQ --- Starting TestMQ on yangs with PID 6960 (started by Administrator in F:\git_code\PINESOFT_FRAME\pinesoft-integration-pom\pinesoft-mq)
2018-05-31 13:54:03.311 [main] INFO  org.pine.mq.test.TestMQ --- No active profile set, falling back to default profiles: default
2018-05-31 13:54:03.344 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext --- Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@2d710f1a: startup date [Thu May 31 13:54:03 CST 2018]; root of context hierarchy
2018-05-31 13:54:05.831 [main] INFO  o.s.context.support.DefaultLifecycleProcessor --- Starting beans in phase 2147483647
2018-05-31 13:54:06.211 [main] INFO  org.pine.mq.test.TestMQ --- Started TestMQ in 3.347 seconds (JVM running for 5.308)
2018-05-31 13:54:07.175 [Thread-4] INFO  o.s.c.a.AnnotationConfigApplicationContext --- Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@2d710f1a: startup date [Thu May 31 13:54:03 CST 2018]; root of context hierarchy
2018-05-31 13:54:07.184 [Thread-4] INFO  o.s.context.support.DefaultLifecycleProcessor --- Stopping beans in phase 2147483647
2018-05-31 13:55:30.363 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper --- Neither @ContextConfiguration nor @ContextHierarchy found for test class [org.pine.mq.test.TestMQ], using SpringBootContextLoader
2018-05-31 13:55:30.383 [main] INFO  o.s.test.context.support.AbstractContextLoader --- Could not detect default resource locations for test class [org.pine.mq.test.TestMQ]: no resource found for suffixes {-context.xml, Context.groovy}.
